3.000000,
2543.131510,
2.000000,
3814.697266,
3.000000,
2543.131510,
3.000000,
2543.131510,
4.000000,
1907.348633,
3.000000,
2543.131510,
4.000000,
1907.348633,
5.000000,
1525.878906,
4.000000,
1907.348633,
0.000000,
1.#INF00,
6.000000,
1271.565755,
5.000000,
1525.878906,
12.000000,
635.782878,
8.000000,
953.674316,
13.000000,
586.876502,
8.000000,
953.674316,
10.000000,
762.939453,
7.000000,
1089.913504,
8.000000,
953.674316,
8.000000,
953.674316,
11.000000,
693.581321,
5.000000,
1525.878906,
11.000000,
693.581321,
12.000000,
635.782878,
10.000000,
762.939453,
9.000000,
847.710503,
16.000000,
476.837158,
13.000000,
586.876502,
11.000000,
693.581321,
9.000000,
847.710503,
1.000000,
7629.394531,
1.000000,
7629.394531,
1.000000,
7629.394531,
2.000000,
3814.697266,
2.000000,
3814.697266,
2.000000,
3814.697266,
3.000000,
2543.131510,
5.000000,
1525.878906,
6.000000,
1271.565755,
5.000000,
1525.878906,
7.000000,
1089.913504,
6.000000,
1271.565755,
7.000000,
1089.913504,
9.000000,
847.710503,
9.000000,
847.710503,
9.000000,
847.710503,
9.000000,
847.710503,
8.000000,
953.674316,
11.000000,
693.581321,
10.000000,
762.939453,
8.000000,
953.674316,
10.000000,
762.939453,
9.000000,
847.710503,
10.000000,
762.939453,
10.000000,
762.939453,
9.000000,
847.710503,
10.000000,
762.939453,
11.000000,
693.581321,
9.000000,
847.710503,
10.000000,
762.939453,
